x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical,confidence,max_prob,num_labels
113.185,-75.358,0,0,0,0,0,0,0,0,0,0.48971462,0.48971462,0
113.203,-74.96,1,0,1,0,0,0,0,0,0,0.5193835,0.5193835,2
113.224,-75.166,0,0,0,0,0,0,0,0,0,0.45566112,0.45566112,0
113.229,-75.646,0,0,0,0,0,0,0,0,0,0.4445564,0.4445564,0
113.27,-75.633,0,0,0,0,0,0,0,0,0,0.39200562,0.39200562,0
113.308,-75.141,0,0,0,0,0,0,0,0,0,0.4713093,0.4713093,0
113.309,-75.228,1,0,0,1,0,0,0,0,0,0.54145575,0.54145575,2
113.355,-74.987,0,0,0,1,0,0,0,0,0,0.64595324,0.64595324,1
113.355,-75.247,0,0,0,0,0,0,0,0,0,0.476968,0.476968,0
113.362,-75.129,1,0,0,0,0,0,0,0,0,0.77811724,0.77811724,1
113.404,-75.029,0,0,0,0,0,0,0,0,0,0.48120245,0.48120245,0
113.415,-75.0,0,0,0,1,0,0,0,0,0,0.65933424,0.65933424,1
113.458,-75.081,1,0,0,1,0,0,0,0,0,0.6578477,0.6578477,2
113.502,-74.458,0,0,0,1,0,0,0,0,0,0.74413,0.74413,1
113.529,-74.643,0,0,0,1,0,0,0,0,0,0.75066084,0.75066084,1
113.564,-75.247,0,0,0,1,0,0,0,0,0,0.64343476,0.64343476,1
113.603,-76.012,0,0,0,0,0,0,0,0,0,0.35414636,0.35414636,0
113.606,-75.688,0,0,1,0,0,0,0,0,0,0.5598222,0.5598222,1
113.645,-75.283,1,0,0,0,0,0,0,0,0,0.5553215,0.5553215,1
113.67,-75.401,0,0,1,0,0,0,0,0,0,0.5409972,0.5409972,1
113.677,-75.219,0,0,0,1,0,0,0,0,0,0.6313438,0.6313438,1
113.702,-75.218,0,0,0,1,0,0,0,0,0,0.60208887,0.60208887,1
113.761,-74.832,0,0,0,1,0,0,0,0,0,0.6162096,0.6162096,1
113.798,-74.402,0,0,1,0,0,0,0,0,0,0.57771915,0.57771915,1
113.827,-74.555,0,0,0,1,0,0,0,0,0,0.518309,0.518309,1
113.832,-75.394,0,0,1,0,0,0,0,0,0,0.6559222,0.6559222,1
113.877,-75.275,0,0,1,0,0,0,0,0,0,0.7275186,0.7275186,1
113.88,-74.882,0,0,0,0,0,0,0,0,0,0.45888588,0.45888588,0
113.934,-74.623,0,0,1,0,0,0,0,0,0,0.584199,0.584199,1
113.963,-75.805,0,0,1,0,0,0,0,0,0,0.6007549,0.6007549,1
114.002,-75.115,0,0,1,0,0,0,0,0,0,0.56672996,0.56672996,1
114.042,-74.687,0,0,0,0,0,0,0,0,0,0.4671001,0.4671001,0
114.081,-75.255,0,0,0,1,0,0,0,0,0,0.7154142,0.7154142,1
114.087,-74.95,0,0,0,1,0,0,0,0,0,0.6021962,0.6021962,1
114.091,-75.338,0,0,1,0,0,0,0,0,0,0.5452094,0.5452094,1
114.1,-74.877,0,0,0,0,0,0,0,0,0,0.46806467,0.46806467,0
114.146,-75.423,1,0,0,0,0,0,0,0,0,0.5123043,0.5123043,1
114.149,-74.951,0,0,0,1,0,0,0,0,0,0.55788213,0.55788213,1
114.159,-74.749,1,0,0,0,0,0,0,0,0,0.5072099,0.5072099,1
114.173,-75.26,0,0,0,0,0,0,0,0,0,0.455546,0.455546,0
114.291,-75.079,0,0,1,0,0,0,0,0,0,0.53658813,0.53658813,1
114.299,-75.788,0,0,0,0,0,0,0,0,0,0.4026426,0.4026426,0
114.311,-75.202,1,0,0,0,0,0,0,0,0,0.51435167,0.51435167,1
114.315,-74.244,0,0,0,0,0,0,0,0,0,0.43645504,0.43645504,0
114.323,-75.116,0,0,0,1,0,0,0,0,0,0.5318626,0.5318626,1
114.339,-74.436,0,0,1,0,0,0,0,0,0,0.6945654,0.6945654,1
114.346,-74.573,1,0,0,0,0,0,0,0,0,0.5423964,0.5423964,1
114.346,-74.677,0,0,0,1,0,0,0,0,0,0.53464526,0.53464526,1
114.346,-75.008,1,0,0,0,0,0,0,0,0,0.51507246,0.51507246,1
114.348,-75.038,0,0,0,0,0,0,0,0,0,0.470157,0.470157,0
114.4,-75.171,0,0,0,1,0,0,0,0,0,0.54801863,0.54801863,1
114.409,-74.941,0,0,1,0,0,0,0,0,0,0.66768074,0.66768074,1
114.436,-74.852,0,0,0,0,0,0,0,0,0,0.45268187,0.45268187,0
114.474,-74.952,0,0,0,1,0,0,0,0,0,0.674178,0.674178,1
114.474,-75.041,0,0,0,1,0,0,0,0,0,0.6084782,0.6084782,1
114.475,-74.402,0,0,1,0,0,0,0,0,0,0.5999406,0.5999406,1
114.505,-74.773,0,0,1,0,0,0,0,0,0,0.5173882,0.5173882,1
114.506,-74.901,1,0,1,0,0,0,0,0,0,0.60766727,0.60766727,2
114.53,-75.09,0,0,1,0,0,0,0,0,0,0.63469,0.63469,1
114.532,-75.11,1,0,0,0,0,0,0,0,0,0.6520888,0.6520888,1
114.551,-75.125,1,0,0,0,0,0,0,0,0,0.61566573,0.61566573,1
114.557,-74.975,0,0,0,1,0,0,0,0,0,0.58441126,0.58441126,1
114.578,-74.967,0,0,0,0,0,0,0,0,0,0.49637073,0.49637073,0
114.58,-74.906,0,0,0,0,0,0,0,0,0,0.41360536,0.41360536,0
114.592,-75.156,0,0,0,1,0,0,0,0,0,0.5331306,0.5331306,1
114.604,-54.189,0,0,1,0,0,0,0,0,0,0.7118129,0.7118129,1
114.605,-75.697,0,0,0,1,0,0,0,0,0,0.7404904,0.7404904,1
114.61,-75.224,1,0,0,0,0,0,0,0,0,0.5009968,0.5009968,1
114.621,-75.026,0,0,0,1,0,0,0,0,0,0.78757775,0.78757775,1
114.624,-75.688,0,0,0,1,0,0,0,0,0,0.5867026,0.5867026,1
114.639,-75.262,0,0,1,0,0,0,0,0,0,0.6941474,0.6941474,1
114.674,-74.949,0,1,0,0,0,0,0,0,0,0.57350224,0.57350224,1
114.686,-75.252,0,0,0,1,0,0,0,0,0,0.54925114,0.54925114,1
114.702,-75.507,0,0,0,0,0,0,0,0,0,0.33834952,0.33834952,0
114.728,-75.274,0,0,0,1,0,0,0,0,0,0.6965473,0.6965473,1
114.743,-74.471,0,0,1,0,0,0,0,0,0,0.5888009,0.5888009,1
114.749,-74.587,0,0,1,0,0,0,0,0,0,0.6336042,0.6336042,1
114.757,-74.171,0,0,1,0,0,0,0,0,0,0.60527253,0.60527253,1
114.78,-75.678,0,0,0,1,0,0,0,0,0,0.70377225,0.70377225,1
114.786,-74.864,0,0,0,0,0,0,0,0,0,0.4777696,0.4777696,0
114.793,-74.647,1,0,0,1,0,0,0,0,0,0.5138269,0.5138269,2
114.794,-74.481,0,0,0,1,0,0,0,0,0,0.6564191,0.6564191,1
114.836,-75.233,1,0,0,0,0,0,0,0,0,0.6410009,0.6410009,1
114.852,-75.167,0,0,0,0,0,0,0,0,0,0.4980296,0.4980296,0
114.858,-75.615,1,0,0,0,0,0,0,0,0,0.59701777,0.59701777,1
114.877,-74.8,1,0,0,0,0,0,0,0,0,0.58714396,0.58714396,1
114.897,-74.981,1,0,0,0,0,0,0,0,0,0.5089394,0.5089394,1
114.911,-75.042,0,0,0,0,1,0,0,0,0,0.7476788,0.7476788,1
114.933,-74.52,0,0,0,1,0,0,0,0,0,0.629233,0.629233,1
114.949,-74.705,0,0,0,0,0,0,0,0,0,0.46347755,0.46347755,0
114.964,-54.56,1,0,0,0,0,0,0,0,0,0.55755424,0.55755424,1
114.997,-53.888,0,0,0,1,0,0,0,0,0,0.686256,0.686256,1
115.02,-75.374,0,0,0,1,0,0,0,0,0,0.7202891,0.7202891,1
115.021,-74.996,0,0,0,1,0,0,0,0,0,0.53876764,0.53876764,1
115.031,-54.269,1,0,0,0,0,0,0,0,0,0.5332578,0.5332578,1
115.074,-74.263,0,0,0,1,0,0,0,0,0,0.573155,0.573155,1
115.1,-54.894,0,0,0,0,0,0,0,0,0,0.43637574,0.43637574,0
115.101,-75.386,0,0,0,1,0,0,0,0,0,0.5131244,0.5131244,1
115.106,-74.97,0,0,0,0,0,0,0,0,0,0.42939,0.42939,0
115.114,-74.938,0,0,0,1,0,0,0,0,0,0.5689906,0.5689906,1
115.117,-74.136,0,0,1,0,0,0,0,0,0,0.5260986,0.5260986,1
115.12,-74.944,0,0,0,0,0,0,0,0,0,0.41317543,0.41317543,0
115.133,-76.099,0,0,1,0,0,0,0,0,0,0.5330272,0.5330272,1
115.144,-75.068,0,0,0,0,0,0,0,0,0,0.3968371,0.3968371,0
115.15,-74.492,0,0,0,1,0,0,0,0,0,0.70410407,0.70410407,1
115.151,-75.96,0,0,0,1,0,0,0,0,0,0.5908152,0.5908152,1
115.156,-74.287,0,1,0,1,0,0,0,0,0,0.5977752,0.5977752,2
115.174,-74.796,0,0,1,0,0,0,0,0,0,0.5436421,0.5436421,1
115.223,-54.783,0,0,0,0,0,0,0,0,0,0.4540605,0.4540605,0
115.226,-54.037,0,0,0,1,0,0,0,0,0,0.6563754,0.6563754,1
115.229,-54.979,0,0,0,0,0,0,0,0,0,0.48297915,0.48297915,0
115.229,-75.165,0,0,0,1,0,0,0,0,0,0.5612969,0.5612969,1
115.258,-54.34,1,0,1,0,0,0,0,0,0,0.5908842,0.5908842,2
115.269,-75.174,0,0,0,0,0,0,0,0,0,0.44797942,0.44797942,0
115.282,-53.183,0,0,0,0,0,0,0,0,0,0.38851032,0.38851032,0
115.283,-75.234,1,0,0,0,0,0,0,0,0,0.5708412,0.5708412,1
115.293,-53.195,0,0,0,0,0,0,0,0,0,0.39517853,0.39517853,0
115.294,-53.174,0,0,0,0,0,0,0,0,0,0.39969775,0.39969775,0
115.297,-75.025,0,0,0,0,0,0,0,0,0,0.46291783,0.46291783,0
115.301,-54.858,0,0,0,0,0,0,0,0,0,0.44178033,0.44178033,0
115.303,-54.292,0,0,0,0,0,0,0,0,0,0.44099757,0.44099757,0
115.31,-74.778,0,0,0,0,0,0,0,0,0,0.3261389,0.3261389,0
115.322,-53.82,1,0,0,0,0,0,0,0,0,0.6955548,0.6955548,1
115.325,-75.399,0,0,0,0,0,0,0,0,0,0.4508214,0.4508214,0
115.326,-75.644,1,0,1,0,0,0,0,0,0,0.60497844,0.60497844,2
115.342,-54.109,0,0,0,0,0,0,0,0,0,0.4889664,0.4889664,0
115.342,-54.698,0,0,0,0,0,0,0,0,0,0.43999055,0.43999055,0
115.359,-54.116,0,0,0,0,1,0,0,0,0,0.72151697,0.72151697,1
115.39,-74.46,0,0,1,0,0,0,0,0,0,0.5313393,0.5313393,1
115.4,-75.178,0,0,0,1,0,0,0,0,0,0.7480026,0.7480026,1
115.403,-74.661,0,0,0,0,0,0,0,0,0,0.48071367,0.48071367,0
115.405,-54.223,0,0,0,1,0,0,0,0,0,0.65155464,0.65155464,1
115.412,-54.376,0,0,0,0,1,0,0,0,0,0.5029075,0.5029075,1
115.418,-53.297,1,0,0,0,0,0,0,0,0,0.5079361,0.5079361,1
115.451,-74.41,1,0,0,0,0,0,0,0,0,0.6547142,0.6547142,1
115.476,-54.215,0,0,0,0,1,0,0,0,0,0.7546089,0.7546089,1
115.494,-74.84,0,0,0,1,0,0,0,0,0,0.55616766,0.55616766,1
115.536,-75.705,0,0,0,1,0,0,0,0,0,0.5284709,0.5284709,1
115.54,-54.846,0,0,1,0,0,0,0,0,0,0.5151644,0.5151644,1
115.552,-53.537,0,0,0,0,0,0,0,0,0,0.46801463,0.46801463,0
115.56,-53.901,0,0,0,1,0,0,0,0,0,0.720508,0.720508,1
115.565,-74.952,0,0,0,1,0,0,0,0,0,0.68187,0.68187,1
115.571,-53.77,0,0,0,0,0,0,0,0,0,0.41697234,0.41697234,0
115.588,-75.527,0,0,0,0,0,0,0,0,0,0.43622988,0.43622988,0
115.6,-53.129,0,0,0,0,1,0,0,0,0,0.71957105,0.71957105,1
115.602,-75.734,0,0,0,0,0,0,0,0,0,0.40559393,0.40559393,0
115.616,-53.14,0,0,0,0,0,0,0,0,0,0.49635464,0.49635464,0
115.62,-74.918,0,0,0,0,1,0,0,0,0,0.5380962,0.5380962,1
115.638,-53.999,0,0,0,1,0,0,0,0,0,0.74031585,0.74031585,1
115.651,-53.564,0,0,0,1,0,0,0,0,0,0.60989124,0.60989124,1
115.668,-54.512,0,0,0,0,1,0,0,0,0,0.6646711,0.6646711,1
115.675,-74.963,0,0,1,0,0,0,0,0,0,0.5195094,0.5195094,1
115.703,-53.492,0,0,0,1,0,0,0,0,0,0.68722975,0.68722975,1
115.704,-54.531,0,0,0,0,0,0,0,0,0,0.4952907,0.4952907,0
115.714,-54.798,0,0,0,0,0,0,0,0,0,0.47522947,0.47522947,0
115.721,-53.876,0,0,0,1,0,0,0,0,0,0.5677599,0.5677599,1
115.721,-54.225,0,0,0,0,0,0,0,0,0,0.44879895,0.44879895,0
115.723,-75.812,0,0,1,0,0,0,0,0,0,0.66363436,0.66363436,1
115.731,-53.944,0,0,0,0,0,0,0,0,0,0.48794556,0.48794556,0
115.731,-54.073,0,0,1,0,0,0,0,0,0,0.6916361,0.6916361,1
115.734,-75.097,1,0,0,0,0,0,0,0,0,0.53833634,0.53833634,1
115.741,-53.301,0,0,1,0,0,0,0,0,0,0.5097925,0.5097925,1
115.744,-53.48,0,0,0,1,0,0,0,0,1,0.63012385,0.63012385,2
115.754,-75.264,0,0,0,1,0,0,0,0,0,0.5920114,0.5920114,1
115.763,-53.792,0,0,0,0,0,0,0,0,0,0.49492928,0.49492928,0
115.766,-53.322,0,0,1,0,0,0,0,0,0,0.570465,0.570465,1
115.772,-54.293,1,0,0,0,0,0,0,0,0,0.5008691,0.5008691,1
115.774,-54.153,0,0,0,1,0,0,0,0,0,0.6494154,0.6494154,1
115.776,-53.919,0,0,0,0,0,0,0,0,0,0.4919221,0.4919221,0
115.785,-54.47,0,0,0,0,0,0,0,0,0,0.48730984,0.48730984,0
115.786,-75.594,0,0,0,0,1,0,0,0,0,0.68762887,0.68762887,1
115.789,-54.264,0,0,1,0,0,0,0,0,0,0.5178547,0.5178547,1
115.79,-53.167,0,0,0,0,0,0,0,0,0,0.43986818,0.43986818,0
115.797,-74.852,0,0,0,1,0,0,0,0,0,0.77376443,0.77376443,1
115.799,-53.621,0,0,0,0,0,0,0,0,0,0.4653141,0.4653141,0
115.806,-53.959,0,0,0,1,0,0,0,0,0,0.6110144,0.6110144,1
115.837,-54.377,0,0,0,1,0,0,0,0,0,0.69234365,0.69234365,1
115.88,-75.015,0,0,0,1,0,0,0,0,0,0.5000267,0.5000267,1
115.895,-54.102,0,0,0,0,1,0,0,0,0,0.69608283,0.69608283,1
115.919,-53.753,0,0,0,1,0,0,0,0,0,0.58576554,0.58576554,1
115.92,-53.585,0,0,0,1,0,0,0,0,0,0.7014896,0.7014896,1
115.928,-53.885,1,0,0,0,0,0,0,0,0,0.6063634,0.6063634,1
115.928,-54.006,0,0,0,1,0,0,0,0,0,0.61391205,0.61391205,1
115.959,-54.076,0,0,0,1,0,0,0,0,0,0.78399736,0.78399736,1
115.981,-54.241,0,0,0,0,0,0,0,0,0,0.47226048,0.47226048,0
115.988,-54.103,0,0,0,1,0,0,0,0,0,0.51169115,0.51169115,1
115.996,-75.068,0,0,0,0,0,0,0,0,0,0.4285327,0.4285327,0
116.0,-75.172,0,0,0,1,0,0,0,0,0,0.67278534,0.67278534,1
116.01,-54.379,0,0,0,0,0,0,0,0,0,0.46843848,0.46843848,0
116.012,-54.094,1,0,0,0,0,0,0,0,0,0.68748397,0.68748397,1
116.02,-53.491,0,0,0,0,0,0,0,0,0,0.3763563,0.3763563,0
116.02,-74.889,0,0,0,1,0,0,0,0,0,0.7271228,0.7271228,1
116.022,-54.362,0,0,1,0,0,0,0,0,0,0.600129,0.600129,1
116.031,-54.379,0,0,0,1,0,0,0,0,0,0.56081426,0.56081426,1
116.036,-54.7,1,0,0,0,0,0,0,0,0,0.54790336,0.54790336,1
116.039,-53.781,1,0,0,0,0,0,0,0,0,0.5264935,0.5264935,1
116.048,-74.806,0,0,0,0,0,0,0,0,0,0.45738682,0.45738682,0
116.058,-53.968,0,0,0,1,0,0,0,0,0,0.68351394,0.68351394,1
116.07,-54.737,0,0,1,0,0,0,0,0,0,0.618771,0.618771,1
116.072,-54.139,0,0,0,0,0,0,0,0,0,0.4605783,0.4605783,0
116.079,-75.785,1,0,0,0,0,0,0,0,0,0.5906123,0.5906123,1
116.11,-54.31,1,0,0,0,0,0,0,0,0,0.50818664,0.50818664,1
116.125,-54.455,0,0,0,1,0,0,0,0,0,0.5423855,0.5423855,1
116.128,-54.281,0,0,0,0,0,0,0,0,0,0.4805628,0.4805628,0
116.129,-53.658,0,0,0,1,0,0,0,0,0,0.59981954,0.59981954,1
116.129,-54.793,0,0,0,0,0,0,0,0,0,0.4419747,0.4419747,0
116.134,-75.035,0,0,1,0,0,0,0,0,0,0.5731732,0.5731732,1
116.136,-54.199,1,0,0,0,0,0,0,0,0,0.77748084,0.77748084,1
116.145,-54.75,0,0,0,1,0,0,0,0,0,0.50002676,0.50002676,1
116.158,-54.293,0,0,1,0,0,0,0,0,0,0.6309571,0.6309571,1
116.17,-53.14,0,0,0,1,0,0,0,0,0,0.6211403,0.6211403,1
116.186,-75.534,0,0,0,0,1,0,0,0,0,0.61365193,0.61365193,1
116.187,-54.656,0,0,0,0,1,0,0,0,0,0.60690606,0.60690606,1
116.197,-53.461,0,0,0,0,0,0,0,0,0,0.49505162,0.49505162,0
116.217,-54.545,1,0,1,0,0,0,0,0,0,0.5625065,0.5625065,2
116.258,-54.144,0,0,1,0,0,0,0,0,0,0.5699432,0.5699432,1
116.26,-74.771,0,0,1,0,0,0,0,0,0,0.5905759,0.5905759,1
116.262,-74.594,0,0,1,0,0,0,0,0,0,0.55240506,0.55240506,1
116.274,-54.339,0,0,0,1,0,0,0,0,0,0.7152982,0.7152982,1
116.282,-74.835,0,0,0,0,0,0,0,0,0,0.43424138,0.43424138,0
116.283,-54.115,1,0,0,0,0,0,0,0,0,0.5095183,0.5095183,1
116.29,-54.376,0,0,1,0,0,0,0,0,0,0.5695733,0.5695733,1
116.295,-53.974,0,0,0,1,0,0,0,0,0,0.6148129,0.6148129,1
116.33,-53.195,0,0,0,0,1,0,0,0,0,0.51725304,0.51725304,1
116.348,-75.665,1,0,1,0,0,0,0,0,0,0.53126794,0.53126794,2
116.35,-74.546,0,0,0,1,0,0,0,0,0,0.67235285,0.67235285,1
116.355,-54.199,0,0,0,0,0,0,0,0,0,0.4468208,0.4468208,0
116.376,-53.918,0,0,0,1,0,0,0,0,0,0.5071581,0.5071581,1
116.383,-54.15,0,0,1,0,0,0,0,0,0,0.5688594,0.5688594,1
116.389,-54.302,0,0,0,1,0,0,0,0,0,0.5437886,0.5437886,1
116.402,-54.042,0,0,0,1,0,0,0,0,0,0.5329813,0.5329813,1
116.405,-54.444,0,0,0,0,0,0,0,0,0,0.4713934,0.4713934,0
116.442,-53.796,0,0,0,0,0,0,0,0,0,0.45683834,0.45683834,0
116.481,-54.33,0,0,0,1,0,0,0,0,0,0.5594345,0.5594345,1
116.482,-75.528,1,0,0,0,0,0,0,0,0,0.7183159,0.7183159,1
116.49,-53.848,0,0,0,0,1,0,0,0,0,0.6046891,0.6046891,1
116.494,-54.242,0,0,0,1,0,0,0,0,0,0.5764063,0.5764063,1
116.503,-53.878,1,0,0,0,0,0,0,0,0,0.5168973,0.5168973,1
116.505,-53.613,0,0,0,1,0,0,0,0,0,0.68831104,0.68831104,1
116.516,-54.863,0,0,0,0,0,0,0,0,0,0.47292256,0.47292256,0
116.518,-54.242,0,0,0,0,0,0,0,0,0,0.45466256,0.45466256,0
116.529,-54.088,0,0,0,0,0,0,0,0,0,0.41647825,0.41647825,0
116.562,-75.205,0,0,1,0,0,0,0,0,0,0.52079684,0.52079684,1
116.575,-53.901,0,0,0,0,1,0,0,0,0,0.66893613,0.66893613,1
116.594,-54.764,0,0,0,1,0,0,0,0,0,0.68227005,0.68227005,1
116.6,-74.902,0,0,0,1,0,0,0,0,0,0.5119067,0.5119067,1
116.638,-74.813,0,0,0,1,0,0,0,0,0,0.5315802,0.5315802,1
116.663,-53.723,0,0,0,0,0,0,0,0,0,0.48441422,0.48441422,0
116.73,-54.474,0,0,0,1,0,0,0,0,0,0.67636406,0.67636406,1
116.784,-54.042,1,0,0,0,0,0,0,0,0,0.5314777,0.5314777,1
116.793,-53.635,1,0,1,0,0,0,0,0,0,0.59754515,0.59754515,2
116.816,-53.609,0,0,1,0,0,0,0,0,0,0.58827907,0.58827907,1
116.832,-54.089,0,0,0,0,1,0,0,0,0,0.5577592,0.5577592,1
116.846,-53.663,0,0,0,0,0,0,0,0,0,0.4850821,0.4850821,0
116.855,-54.185,0,0,0,0,0,0,0,0,0,0.37979293,0.37979293,0
116.86,-54.106,0,0,0,1,0,0,0,0,0,0.62577355,0.62577355,1
116.864,-53.511,0,0,1,0,0,0,0,0,0,0.5420891,0.5420891,1
116.892,-53.61,0,0,0,1,0,0,0,0,0,0.6706025,0.6706025,1
116.915,-53.877,0,0,1,0,0,0,0,0,0,0.54292,0.54292,1
116.946,-54.14,0,0,0,1,0,0,0,0,0,0.6657184,0.6657184,1
116.946,-55.031,0,0,0,0,1,0,0,0,0,0.70347047,0.70347047,1
116.947,-53.796,0,0,0,0,0,0,0,0,0,0.45305163,0.45305163,0
116.993,-75.939,0,0,0,0,0,0,0,0,0,0.4559832,0.4559832,0
117.011,-53.938,0,0,0,0,0,0,0,0,0,0.49777383,0.49777383,0
117.039,-54.375,0,0,0,0,0,0,0,0,0,0.4063385,0.4063385,0
117.058,-74.597,0,0,0,1,0,0,0,0,0,0.6732037,0.6732037,1
117.118,-54.02,0,0,1,0,0,0,0,0,0,0.74724406,0.74724406,1
117.137,-75.09,1,0,0,0,0,0,0,0,0,0.647965,0.647965,1
117.168,-54.882,0,0,1,0,0,0,0,0,0,0.60967344,0.60967344,1
117.26,-74.858,1,0,0,0,0,0,0,0,0,0.5531528,0.5531528,1
117.261,-74.652,0,0,0,0,0,0,0,0,0,0.4323026,0.4323026,0
117.262,-53.66,0,0,0,1,0,0,0,0,0,0.54436964,0.54436964,1
117.265,-53.878,0,0,0,1,0,0,0,0,0,0.71271896,0.71271896,1
117.279,-54.003,1,0,0,0,0,0,0,0,0,0.5349259,0.5349259,1
117.318,-74.632,1,0,0,0,0,0,0,0,0,0.5350823,0.5350823,1
117.319,-53.395,0,0,1,0,0,0,0,0,0,0.5658099,0.5658099,1
117.329,-53.106,0,0,0,1,0,0,0,0,0,0.6344218,0.6344218,1
117.344,-53.894,0,0,0,1,0,0,0,0,0,0.553406,0.553406,1
117.384,-54.161,0,0,1,0,0,0,0,0,0,0.61676544,0.61676544,1
117.384,-75.879,0,0,1,0,0,0,0,0,0,0.514095,0.514095,1
117.399,-75.657,1,0,1,0,0,0,0,0,0,0.6249233,0.6249233,2
117.411,-54.716,1,0,0,0,0,0,0,0,0,0.58234227,0.58234227,1
117.44,-75.012,0,0,0,0,0,0,0,0,0,0.46100047,0.46100047,0
117.442,-54.098,0,0,0,1,0,0,0,0,0,0.527073,0.527073,1
117.449,-55.014,0,0,0,1,0,0,0,0,0,0.66943467,0.66943467,1
117.493,-53.866,0,0,0,1,0,0,0,0,0,0.679581,0.679581,1
117.499,-53.746,0,0,1,0,0,0,0,0,0,0.5353157,0.5353157,1
117.574,-53.522,0,0,1,0,0,0,0,0,0,0.6333247,0.6333247,1
117.614,-74.435,0,0,0,0,0,0,0,0,0,0.4680676,0.4680676,0
117.623,-53.938,0,0,0,1,0,0,0,0,0,0.5318132,0.5318132,1
117.638,-53.943,0,0,0,0,0,0,0,0,0,0.46683866,0.46683866,0
117.649,-74.357,0,0,1,0,0,0,0,0,0,0.51398,0.51398,1
117.71,-53.996,0,0,0,0,0,0,0,0,0,0.49087915,0.49087915,0
117.71,-74.445,0,0,0,1,0,0,0,0,0,0.7380354,0.7380354,1
117.738,-54.338,0,0,0,1,0,0,0,0,0,0.5525532,0.5525532,1
117.744,-54.49,0,0,0,0,1,0,0,0,0,0.7263797,0.7263797,1
117.773,-53.869,0,0,0,0,0,0,0,0,0,0.00010079163,0.00010079163,0
117.802,-53.563,0,0,1,0,0,0,0,0,0,0.6160172,0.6160172,1
117.873,-54.731,0,0,0,0,0,0,0,0,0,0.48750472,0.48750472,0
117.95,-53.893,0,0,1,1,0,0,0,0,0,0.5087125,0.5087125,2
117.977,-53.025,0,0,0,0,0,0,1,0,0,0.59937143,0.59937143,1
118.012,-53.375,0,0,0,1,0,0,0,0,0,0.5727062,0.5727062,1
118.024,-74.279,0,0,0,1,0,0,0,0,0,0.6800146,0.6800146,1
118.039,-75.756,0,0,0,1,0,0,0,0,0,0.779394,0.779394,1
118.043,-52.975,0,0,0,0,0,0,0,0,0,0.45021895,0.45021895,0
118.143,-52.976,0,0,1,0,0,0,0,0,0,0.56360775,0.56360775,1
118.145,-53.264,0,0,1,0,0,0,0,0,0,0.71362275,0.71362275,1
118.146,-75.16,0,0,0,0,0,0,0,0,0,0.49467608,0.49467608,0
118.156,-53.222,0,0,0,0,0,0,0,0,0,0.43765798,0.43765798,0
118.188,-53.412,0,0,0,0,1,0,0,0,0,0.50648206,0.50648206,1
118.216,-53.362,0,0,0,0,0,0,0,0,0,0.4481838,0.4481838,0
118.229,-75.578,0,0,0,0,0,0,0,0,0,0.4102766,0.4102766,0
118.239,-52.505,0,0,1,0,0,0,0,0,0,0.52430904,0.52430904,1
118.255,-53.879,0,0,0,0,0,0,0,0,0,0.47568193,0.47568193,0
118.363,-52.947,0,0,1,0,0,0,0,0,0,0.5002356,0.5002356,1
118.374,-52.305,0,0,1,0,0,0,0,0,0,0.5701377,0.5701377,1
118.394,-52.341,0,0,0,0,0,0,0,0,0,0.47855496,0.47855496,0
118.395,-52.322,0,0,0,0,0,0,0,0,0,0.42431787,0.42431787,0
118.397,-53.764,0,0,0,0,0,0,0,0,0,0.45150757,0.45150757,0
118.408,-54.076,0,0,0,0,0,0,0,0,0,0.491542,0.491542,0
118.467,-53.133,0,0,0,1,0,0,0,0,0,0.56310415,0.56310415,1
118.521,-53.264,0,0,0,0,0,0,0,0,0,0.47366548,0.47366548,0
118.578,-53.023,0,0,0,0,0,0,0,0,0,0.49018365,0.49018365,0
118.6,-53.713,0,0,1,0,0,0,0,0,0,0.58090544,0.58090544,1
118.62,-53.033,0,0,0,1,0,0,0,0,0,0.66866475,0.66866475,1
118.662,-53.799,0,0,0,1,0,0,0,0,0,0.52468264,0.52468264,1
118.665,-53.483,0,0,1,0,0,0,0,0,0,0.51613295,0.51613295,1
118.704,-53.659,0,0,1,0,0,0,0,0,0,0.5642923,0.5642923,1
118.708,-52.834,0,0,0,0,0,0,0,0,0,0.39543605,0.39543605,0
118.709,-52.896,1,0,0,0,0,0,0,0,0,0.52005196,0.52005196,1
118.725,-53.359,0,0,1,1,0,0,0,0,0,0.54751724,0.54751724,2
118.737,-53.621,0,0,0,0,1,0,0,0,0,0.6509459,0.6509459,1
118.741,-52.884,0,0,0,0,0,0,0,0,0,0.4033487,0.4033487,0
118.753,-53.271,0,0,0,1,0,0,0,0,0,0.5193594,0.5193594,1
118.765,-53.813,1,0,0,0,0,0,0,0,0,0.51067466,0.51067466,1
118.812,-53.365,0,0,0,0,1,0,0,0,0,0.733582,0.733582,1
118.853,-52.612,0,0,0,1,0,0,0,0,0,0.62204504,0.62204504,1
118.878,-53.289,0,0,1,0,0,0,0,0,0,0.59156746,0.59156746,1
118.884,-53.386,0,0,0,0,0,0,0,0,0,0.3706576,0.3706576,0
118.934,-53.332,0,1,0,0,0,0,0,0,0,0.5693922,0.5693922,1
118.945,-53.041,0,0,0,1,0,0,0,0,0,0.76829964,0.76829964,1
